statistikkvariabel	age	gender	diagnosis	year	nConsultations
Konsultasjoner	30-49 aar	Menn	Andre diagnoser	2018	383254
Konsultasjoner	30-49 aar	Menn	Andre diagnoser	2019	390147
Konsultasjoner	30-49 aar	Menn	Andre diagnoser	2020	456188
Konsultasjoner	30-49 aar	Menn	Andre diagnoser	2021	531711
Konsultasjoner	30-49 aar	Menn	Andre diagnoser	2022	589583
Konsultasjoner	30-49 aar	Menn	Andre diagnoser	2023	494659
Konsultasjoner	30-49 aar	Menn	Andre diagnoser	2024	480031
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2012	1851838
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2013	1843263
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2014	1860687
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2015	1882432
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2016	1907273
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2017	1954730
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2018	1976787
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2019	2040789
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2020	2197244
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2021	2344625
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2022	2392525
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2023	2404398
Konsultasjoner	50-66 aar	Kvinner	Alle diagnoser	2024	2409005
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2012	151965
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2013	141758
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2014	127620
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2015	142357
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2016	136467
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2017	140801
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2018	144380
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2019	142691
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2020	101096
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2021	95627
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2022	139814
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2023	153079
Konsultasjoner	50-66 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2024	162333
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2012	199001
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2013	202474
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2014	207506
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2015	211812
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2016	214975
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2017	221297
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2018	219105
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2019	225723
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2020	233304
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2021	254258
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2022	240576
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2023	255893
Konsultasjoner	50-66 aar	Kvinner	Lokale smerter og betennelser	2024	261422
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2012	74576
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2013	75183
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2014	77131
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2015	78012
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2016	79216
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2017	81636
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2018	81050
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2019	85028
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2020	90370
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2021	97068
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2022	92704
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2023	96495
Konsultasjoner	50-66 aar	Kvinner	Ryggproblemer	2024	95505
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2012	48351
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2013	48665
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2014	48797
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2015	50090
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2016	51683
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2017	53708
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2018	52102
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2019	54437
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2020	56341
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2021	62606
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2022	60116
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2023	62005
Konsultasjoner	50-66 aar	Kvinner	Generelle smerter og muskelplager	2024	60492
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2012	76323
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2013	77756
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2014	77965
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2015	80481
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2016	82384
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2017	81277
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2018	75555
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2019	74939
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2020	75870
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2021	79140
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2022	72007
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2023	71946
Konsultasjoner	50-66 aar	Kvinner	Ledd- og giktsykdommer	2024	69315
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2012	202823
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2013	204849
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2014	209205
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2015	212959
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2016	216835
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2017	221849
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2018	228197
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2019	239380
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2020	266611
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2021	277637
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2022	269225
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2023	291631
Konsultasjoner	50-66 aar	Kvinner	Psykisk sykdom eller lidelse	2024	309181
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2012	44262
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2013	44542
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2014	46274
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2015	46980
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2016	47059
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2017	48166
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2018	48857
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2019	51960
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2020	55070
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2021	55153
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2022	49594
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2023	49706
Konsultasjoner	50-66 aar	Kvinner	Atopi, astma, allergi eller eksem	2024	49884
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2012	120180
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2013	115767
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2014	105482
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2015	99005
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2016	95922
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2017	93848
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2018	90815
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2019	89375
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2020	88256
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2021	90221
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2022	86883
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2023	89903
Konsultasjoner	50-66 aar	Kvinner	Hoeyt blodtrykk	2024	88740
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2012	42438
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2013	39195
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2014	35656
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2015	31623
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2016	29971
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2017	27840
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2018	26622
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2019	26095
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2020	26056
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2021	25862
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2022	23673
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2023	23257
Konsultasjoner	50-66 aar	Kvinner	Hjertesykdom	2024	22465
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2012	55084
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2013	53554
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2014	54789
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2015	55449
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2016	55583
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2017	57823
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2018	56971
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2019	59477
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2020	65005
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2021	70370
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2022	70490
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2023	71585
Konsultasjoner	50-66 aar	Kvinner	Diabetes	2024	72127
Konsultasjoner	50-66 aar	Kvinner	Kreft	2012	33416
Konsultasjoner	50-66 aar	Kvinner	Kreft	2013	33776
Konsultasjoner	50-66 aar	Kvinner	Kreft	2014	35474
Konsultasjoner	50-66 aar	Kvinner	Kreft	2015	36830
Konsultasjoner	50-66 aar	Kvinner	Kreft	2016	38244
Konsultasjoner	50-66 aar	Kvinner	Kreft	2017	38645
Konsultasjoner	50-66 aar	Kvinner	Kreft	2018	39862
Konsultasjoner	50-66 aar	Kvinner	Kreft	2019	40530
Konsultasjoner	50-66 aar	Kvinner	Kreft	2020	45300
Konsultasjoner	50-66 aar	Kvinner	Kreft	2021	48283
Konsultasjoner	50-66 aar	Kvinner	Kreft	2022	44666
Konsultasjoner	50-66 aar	Kvinner	Kreft	2023	46804
Konsultasjoner	50-66 aar	Kvinner	Kreft	2024	46394
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2012	32491
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2013	33030
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2014	35813
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2015	34326
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2016	34502
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2017	36275
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2018	37058
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2019	40970
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2020	43137
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2021	46557
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2022	47924
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2023	62486
Konsultasjoner	50-66 aar	Kvinner	Underlivsplager hos kvinner	2024	74405
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2012	64373
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2013	64418
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2014	67395
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2015	67009
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2016	69041
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2017	70423
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2018	72183
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2019	76574
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2020	79353
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2021	83397
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2022	83409
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2023	87808
Konsultasjoner	50-66 aar	Kvinner	Funksjonelle mage-tarmplager	2024	87757
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2012	23588
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2013	23906
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2014	24421
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2015	24746
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2016	24556
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2017	25421
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2018	26557
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2019	28206
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2020	27717
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2021	27789
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2022	27028
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2023	28949
Konsultasjoner	50-66 aar	Kvinner	Hudinfeksjoner	2024	29595
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2012	51570
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2013	53902
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2014	54238
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2015	56846
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2016	58929
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2017	61496
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2018	64716
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2019	64257
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2020	63210
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2021	68233
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2022	66557
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2023	71208
Konsultasjoner	50-66 aar	Kvinner	Ulykker og skader	2024	71131
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2012	2021
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2013	1980
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2014	2046
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2015	2175
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2016	2142
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2017	2106
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2018	2237
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2019	2415
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2020	2398
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2021	2495
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2022	2417
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2023	2740
Konsultasjoner	50-66 aar	Kvinner	Medfoedt sykdom eller feil	2024	2546
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2012	4994
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2013	3998
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2014	4375
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2015	5141
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2016	5924
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2017	7172
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2018	8333
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2019	9216
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2020	9497
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2021	9342
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2022	7758
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2023	5948
Konsultasjoner	50-66 aar	Kvinner	Svangerskap, foedsel, prevensjon	2024	5599
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2012	9661
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2013	9649
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2014	9528
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2015	8808
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2016	8812
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2017	8925
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2018	8879
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2019	9175
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2020	51171
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2021	22537
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2022	10852
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2023	9430
Konsultasjoner	50-66 aar	Kvinner	Frykt for sykdom	2024	9014
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2012	22749
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2013	22564
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2014	27617
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2015	29293
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2016	34224
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2017	31763
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2018	38807
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2019	51832
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2020	76302
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2021	97483
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2022	93351
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2023	52100
Konsultasjoner	50-66 aar	Kvinner	Administrativ kontakt	2024	51091
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2012	49261
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2013	61332
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2014	72447
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2015	70411
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2016	69605
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2017	76231
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2018	73421
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2019	69900
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2020	78550
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2021	96698
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2022	86485
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2023	90831
Konsultasjoner	50-66 aar	Kvinner	Forebyggende kontakt	2024	83534
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2012	542711
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2013	530965
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2014	536908
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2015	538079
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2016	551199
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2017	568028
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2018	581080
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2019	598609
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2020	662630
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2021	733869
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2022	816996
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2023	780594
Konsultasjoner	50-66 aar	Kvinner	Andre diagnoser	2024	756475
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2012	1496926
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2013	1486001
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2014	1487542
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2015	1503951
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2016	1527442
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2017	1535582
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2018	1546686
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2019	1575141
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2020	1681686
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2021	1750660
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2022	1759675
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2023	1768543
Konsultasjoner	50-66 aar	Menn	Alle diagnoser	2024	1774950
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2012	94796
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2013	88995
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2014	79451
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2015	91209
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2016	86046
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2017	89768
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2018	92233
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2019	90999
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2020	61788
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2021	55811
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2022	81520
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2023	93342
Konsultasjoner	50-66 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2024	101604
Konsultasjoner	50-66 aar	Menn	Lokale smerter og betennelser	2012	151944
Konsultasjoner	50-66 aar	Menn	Lokale smerter og betennelser	2013	155112
Konsultasjoner	50-66 aar	Menn	Lokale smerter og betennelser	2014	160119
Konsultasjoner	50-66 aar	Menn	Lokale smerter og betennelser	2015	163181
Konsultasjoner	50-66 aar	Menn	Lokale smerter og betennelser	2016	167944
Konsultasjoner	50-66 aar	Menn	Lokale smerter og betennelser	2017	169403
Konsultasjoner	50-66 aar	Menn	Lokale smerter og betennelser	2018	171718
Konsultasjoner	50-66 aar	Menn	Lokale smerter og betennelser	2019	175275
Konsultasjoner	50-66 aar	Menn	Lokale smerter og betennelser	2020	184691
Konsultasjoner	50-66 aar	Menn	Lokale smerter og betennelser	2021	194089
